Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Moving_Avg_7,Moving_Avg_30,Volatility,RSI
1996-04-05,67994.62554091473,70577.78398876832,64693.76146729796,66921.10789516373,4805,66921.10789516372,66921.10789516375,0.0159382683340786,61.61559775004832
1996-04-06,67669.42483782812,70163.82640035919,66845.51723188392,67257.47826484454,2382,67257.47826484453,67257.47826484454,0.05733714117891973,36.14303558164904
1996-04-07,66918.29936902481,69308.1661047156,63942.85151428447,67852.22058694088,1946,67852.22058694088,67852.22058694088,0.05504368549939694,56.053919535153334
1996-04-08,68224.02516322085,70254.3352571739,66926.70333322145,68351.87756415574,3824,68351.87756415574,68351.87756415574,0.06931404578046653,33.40889127860207
1996-04-09,69507.11729797316,71095.47929615225,68535.15302525331,70996.57496528563,2896,70996.57496528562,70996.57496528563,0.07365699258052161,36.94474138945223
1996-04-10,70661.5848848207,71459.55572610412,68541.63517131633,69756.48326878739,4235,69756.48326878739,69756.48326878739,0.07254924787039584,62.55843208401131
1996-04-11,70892.3001981631,71854.85673747845,70103.87273510128,70117.308516071,3627,70117.308516071,70117.30851607099,0.09814551965681977,36.20084545979868
1996-04-12,69332.32225167894,70146.74553518265,65987.92737789433,68340.86146416701,4324,68340.86146416701,68340.86146416701,0.09257932098818748,69.73657876397296
1996-04-13,67511.9895435383,68611.07436690095,65569.78032074653,65636.8052740249,1140,65636.8052740249,65636.80527402488,0.08958303517518729,43.8764954268659
1996-04-14,65347.973496662424,66495.02541677636,63480.88703268774,65555.05461431284,3952,65555.05461431284,65555.05461431287,0.08186418578985086,63.197470858784854
1996-04-15,65163.630474111604,66585.19357770064,64243.806316543225,64281.560627707724,3411,64281.56062770773,64281.56062770773,0.030141231401018355,44.32545518751586
1996-04-16,65182.70621673764,66853.41952447622,63081.73830314003,65183.86151619824,2848,65183.861516198245,65183.86151619822,0.02411676017672313,48.10161411532998
1996-04-17,64911.86083410531,66689.56470498182,62159.2344083017,64506.19382406933,2679,64506.193824069334,64506.19382406933,0.0928622798364191,46.946696834480704
1996-04-18,64629.16333664716,66343.61264902877,61462.37400130911,66186.1788535998,3243,66186.1788535998,66186.1788535998,0.01595711169105712,58.97765750722459
1996-04-19,66803.52188595716,67624.69395897121,63945.95063229822,64873.64049312838,2668,64873.64049312838,64873.6404931284,0.02622609027762736,32.54359303716689
1996-04-20,65410.64792904056,66550.02342271991,62742.938011947,66330.40871626287,2854,66330.40871626289,66330.40871626286,0.08044472516220567,50.640911062271485
1996-04-21,66254.09422889275,67570.65725773324,63074.71817547679,65401.05886375835,4888,65401.05886375835,65401.05886375835,0.022084856813294414,43.60798027307733
1996-04-22,65452.32910688138,66655.7275358679,64630.08310859917,66137.49895937901,1967,66137.49895937902,66137.49895937901,0.026280179140908348,61.42977260778068
1996-04-23,67096.91739793615,69346.44993668052,66171.07945120042,67605.29964511331,1609,67605.29964511331,67605.29964511331,0.09645073106647534,48.51633339484345
1996-04-24,67042.10370971091,68425.90466099246,65590.67747449056,66351.58828904791,4038,66351.58828904793,66351.5882890479,0.030867131630846506,59.43117075570704
1996-04-25,66616.75036697548,68746.845869837,64622.759749803074,64834.48382409165,2318,64834.48382409166,64834.483824091665,0.014189524771259452,60.16479510502819
1996-04-26,63796.68800801946,65761.90504293195,61763.36938043596,63908.027160906495,3523,63908.02716090648,63908.02716090649,0.05683536943235075,67.575317749151
1996-04-27,62999.37645360936,63756.89694031457,60942.25121122082,62601.39266753028,1289,62601.39266753028,62601.392667530294,0.021746609655414688,57.468551539428404
1996-04-28,61799.96456128332,62862.622557651775,60853.79587382911,60873.306737694336,1135,60873.30673769432,60873.30673769435,0.0711653374316183,53.466362586466914
1996-04-29,60293.48593504985,61136.924381948236,57347.13599107472,57559.57440203055,1927,57559.57440203055,57559.57440203055,0.05208091853699121,36.130352318820144
1996-04-30,57012.38920288789,59541.92735147626,54462.47378953387,57352.91747019817,2356,57352.917470198176,57352.917470198154,0.033037431970862376,43.115619007920365
1996-05-01,57128.48283507649,59832.87094262015,55202.81107175757,56794.45944892802,4827,56794.45944892802,56794.45944892802,0.0649181530672526,45.49743220330243
1996-05-02,56004.600185982425,57426.85350391935,53636.91237168672,55057.90268545435,1471,55057.90268545435,55057.90268545435,0.06440947087019996,46.582551740146506
1996-05-03,55569.00286509757,56321.134295820746,53034.23754602314,55046.41818651896,3911,55046.41818651895,55046.41818651898,0.06547767383778583,54.12291044396062
1996-05-04,54647.29830180417,56143.20844506599,52302.05646050858,53763.25403898621,4316,53763.25403898622,53763.25403898622,0.02925647005048406,65.48569708968748
1996-05-05,54685.489295608146,55290.926471916166,52203.02272419277,52309.767021265354,1556,52309.767021265354,52309.767021265354,0.08679308796902478,32.45242033119118
1996-05-06,53240.40298734163,53845.352270577416,51057.88192427194,52905.13120468044,3851,52905.13120468043,52905.13120468046,0.06024417901998243,36.59186610949378
1996-05-07,53467.490937902876,55923.68024339061,51107.95017912231,52313.82711038066,1287,52313.82711038067,52313.827110380655,0.03124321104969345,51.59010280481871
1996-05-08,52393.35958061559,53911.79303820016,50814.777761110454,52819.55159130329,1573,52819.5515913033,52819.55159130327,0.0677933782888162,48.12393561588878
1996-05-09,53007.34360788199,54054.996223115624,52212.12551501405,52435.75903698547,1137,52435.759036985466,52435.75903698547,0.06332371195926399,42.44954693636896
1996-05-10,52357.62602588347,54769.46089732453,50589.55608880889,53392.0841091358,3308,53392.084109135794,53392.08410913582,0.09343199081036678,31.028969533688944
1996-05-11,52912.731779456735,54727.31571597864,51655.11082219393,51790.9274825943,2328,51790.92748259431,51790.92748259429,0.07660852729507597,49.408278280719514
1996-05-12,52757.32862280741,54658.986246259126,51641.64798443259,51748.471368533494,4033,51748.471368533494,51748.47136853351,0.0416173999644986,32.49597055519845
1996-05-13,52610.96509507137,54954.620674095684,51970.34770733469,53442.39717719338,3883,53442.39717719338,53442.397177193365,0.08033149206393887,61.04292764214321
1996-05-14,53474.04020458677,55735.10530787331,52691.95959877241,53082.13391672311,4979,53082.13391672312,53082.133916723105,0.06890463161416129,67.97087518962417
1996-05-15,52174.65745693818,53760.57243878573,49613.98534806431,50351.46751239099,1908,50351.46751239099,50351.467512391006,0.08096198116604066,58.577709211133076
1996-05-16,49930.81627035461,51391.5926902058,48088.00138642726,49618.01277140282,3972,49618.01277140283,49618.0127714028,0.0868150049034799,37.24635577531386
1996-05-17,49713.040755198956,51468.363752630736,47898.83637437064,49222.55277304794,3450,49222.55277304794,49222.55277304794,0.08895249521695583,62.015692109403496
1996-05-18,49722.063545283316,51538.98458807614,48345.67614459412,50011.59681942688,2266,50011.59681942687,50011.59681942688,0.06980910945542407,68.63201559482954
1996-05-19,49879.22356812811,50644.94984134552,47487.73166872732,49077.96950674298,4495,49077.96950674297,49077.969506742964,0.07341084769911603,54.97754152847367
1996-05-20,48334.022953313346,50096.82553002823,46308.970383786655,46781.68296300979,3222,46781.6829630098,46781.68296300977,0.09532909412288433,65.77083035852438
1996-05-21,46061.867053379225,47166.82643167995,44416.86210123284,46786.56797939899,3015,46786.56797939899,46786.56797939897,0.028885121669430684,65.91174482064005
1996-05-22,46636.530992852946,48614.47133479129,45233.48408888584,47394.33895512743,1034,47394.33895512744,47394.33895512742,0.020877638880269413,61.55143955982969
1996-05-23,47123.17667180645,49200.2943504645,45990.49971678498,48305.8687296747,3630,48305.86872967471,48305.86872967471,0.09716123803363434,42.65399097337036
1996-05-24,49207.97366664077,51031.77711268699,47637.70242326582,48240.95184070828,2190,48240.95184070827,48240.95184070828,0.04108440894148921,31.428289405898173
1996-05-25,48950.187532804055,50286.529558964154,47214.59322080963,48232.7877807518,3767,48232.78778075181,48232.78778075179,0.046721673773619965,40.76233298409937
1996-05-26,49010.084413498735,51205.07428989505,46633.19093233219,49290.51053194554,3107,49290.51053194555,49290.510531945554,0.03002511062844456,52.385142892683156
1996-05-27,48667.38033187249,50925.109751648604,47232.67700531397,49987.28463864542,2534,49987.28463864542,49987.284638645404,0.05262650645995254,30.620188330444993
1996-05-28,49536.839134061796,51131.665163880694,48169.60137720884,49977.28582384732,2729,49977.28582384733,49977.285823847335,0.0539436415099853,52.67625572859795
1996-05-29,49125.597631128374,50234.54150437469,46991.18492450506,49112.712447365506,2990,49112.712447365506,49112.712447365506,0.025028125666826856,47.23217949374376
1996-05-30,49815.19775431819,51708.865020149766,47624.37989161408,47731.339825982854,3674,47731.33982598286,47731.33982598286,0.026268058965063255,35.84301259682036
1996-05-31,48214.114011592195,48972.942403013956,47363.784030332725,48562.5196423361,2446,48562.519642336105,48562.51964233609,0.03822336822345197,57.05190536580647
1996-06-01,48863.499559316566,49493.61077945602,47053.99167212798,49007.29516456596,3858,49007.29516456596,49007.29516456598,0.09846778222786609,35.54523234075801
1996-06-02,49682.95592880295,50325.60988766268,48791.31988921889,50301.07831882208,2402,50301.07831882208,50301.0783188221,0.0693562186361098,43.007566071225725
1996-06-03,51216.69964787423,53745.78552612958,48820.72812559489,51322.57719334001,2642,51322.57719334,51322.577193340025,0.09923105047611389,61.84517019475628
1996-06-04,51818.023284543335,53479.78998760151,49518.91887395354,50201.82610413936,3741,50201.82610413937,50201.82610413938,0.012904343633046008,63.19764659735719
1996-06-05,51013.99119036708,52626.11853567798,50052.6063688685,52406.31591058784,3307,52406.31591058784,52406.31591058782,0.016754487234568204,33.75826739324519
1996-06-06,52571.975762413815,54021.61225414943,50172.952798735474,53966.28143718764,4863,53966.28143718764,53966.28143718765,0.029800809375105534,31.12550121879762
1996-06-07,53394.51011816016,55309.66473771736,51875.337577954604,52348.296828231396,4658,52348.29682823139,52348.29682823138,0.0119029389171486,52.3261969615283
1996-06-08,51887.87505194559,54126.69862309568,51275.09821280499,51759.62125113371,1271,51759.6212511337,51759.621251133714,0.06905632303783836,55.59530987757019
1996-06-09,52749.68538183305,54472.61918956963,51017.57244507246,52389.780370084954,4263,52389.78037008496,52389.78037008497,0.07734327522885595,47.97065620572566
1996-06-10,52902.71068397661,53957.83352529137,50573.909514973,53844.23781686104,3562,53844.23781686103,53844.23781686105,0.043607912957854135,69.88815837069552
1996-06-11,53726.66908521698,55047.99746561417,52215.55417420039,53463.4936607697,4672,53463.49366076971,53463.49366076969,0.09098264899823558,51.004076513034
1996-06-12,53756.62363311959,54694.90623204126,52718.32868412496,53334.94794516051,4726,53334.94794516051,53334.94794516052,0.018217339841326008,68.85821185259763
1996-06-13,52460.6148880215,53134.09183408015,50547.42484468082,50864.90509494073,2982,50864.90509494073,50864.90509494072,0.03392899536075276,33.28950434954713
1996-06-14,50089.935603620404,51687.66308711162,48366.33781318276,49475.33611642795,1006,49475.336116427956,49475.336116427956,0.024871941083969916,68.45080505061833
1996-06-15,49648.62586149072,50519.0931528435,47822.959872405845,49179.17089634382,3732,49179.17089634382,49179.170896343836,0.0897022152580393,64.43285735093608
1996-06-16,48249.958761076596,50486.285790171976,46033.991710146445,49953.734003711026,1478,49953.734003711026,49953.734003711026,0.02789576859769486,30.43969616351873
1996-06-17,49551.69067732798,50674.80468916224,47460.10009463538,49531.18801354598,1154,49531.18801354599,49531.188013545965,0.06295076523860277,36.04759095924315
1996-06-18,49192.25656486191,50394.691590971146,46797.45633421376,48866.15409909602,4331,48866.15409909602,48866.154099096035,0.010160100167497617,52.760770002160776
1996-06-19,48437.08250169439,49902.063877621586,47463.07533589028,47879.70914440481,2975,47879.709144404806,47879.70914440483,0.017436632440457407,52.00625712050567
1996-06-20,47551.1911711209,48697.575991644946,45526.01864618067,48244.22562474683,4523,48244.225624746825,48244.22562474685,0.055507297395838394,45.71027300882061
1996-06-21,48366.16848767954,50515.751321624564,46096.946564255355,47472.317517886026,3817,47472.31751788602,47472.31751788601,0.09195510480843444,68.90984168277356
1996-06-22,46675.143090679034,48654.20488070059,44515.68412529556,45373.4499512184,2610,45373.44995121839,45373.44995121841,0.052472279051253026,44.33438057055993
1996-06-23,45089.74398406976,46277.43333252763,44516.21689193656,45067.48954644978,3959,45067.48954644979,45067.48954644979,0.025255745629360067,43.51235468012385
1996-06-24,44590.41601700616,45479.75410807812,42561.367059563054,43629.7873905845,2656,43629.7873905845,43629.78739058451,0.06502690406076737,49.854153008387044
1996-06-25,43583.54415128024,44690.63268402445,41800.249652048595,43528.94293670583,3005,43528.94293670583,43528.94293670585,0.046492460195757895,57.722343584963156
1996-06-26,43722.35122765658,45115.80990447529,42862.881080708015,43917.70515451003,2132,43917.70515451003,43917.70515451002,0.06780444648518927,39.08882656521688
1996-06-27,43949.36471161857,46060.23634543599,42826.26966281827,45445.788429256114,3401,45445.788429256114,45445.7884292561,0.0638675784813287,56.95736650956931
1996-06-28,45791.3095382098,46541.971868415385,44869.18709213099,46167.00022214591,4934,46167.000222145914,46167.00022214589,0.021506824501473405,42.69663478667647
1996-06-29,45368.95540176704,46946.959975793936,43438.20033760542,43670.052689259835,2073,43670.052689259835,43670.05268925984,0.09530245341616886,33.27707697797126
1996-06-30,43340.951151722926,44351.888909395486,42233.42226493617,43761.701236040084,4760,43761.70123604009,43761.701236040084,0.029171157782270488,69.180095675047
1996-07-01,44537.863703028,45275.6366800869,44066.83284681264,45098.224509062624,3586,45098.22450906263,45098.22450906264,0.04550446816003903,60.26883955317926
1996-07-02,44650.83595942113,45569.76457663518,43036.97205512054,45516.33381624496,4329,45516.33381624496,45516.33381624496,0.07921268153348793,32.07753779701791
1996-07-03,45080.23465671958,47294.65178208823,44098.9728290541,45514.36459204304,3108,45514.36459204304,45514.36459204303,0.07658294326555332,61.3044739487401
1996-07-04,45739.52043079103,46461.626087499884,43920.18179890025,45330.040809354,1984,45330.040809353995,45330.04080935402,0.060822299506184,63.02491904314213
1996-07-05,46035.97939623157,48220.05370255924,45492.068026468645,46022.42338552357,1236,46022.423385523565,46022.42338552356,0.07499569877657482,33.79489013926656
1996-07-06,45988.19870452458,47600.18202891455,44492.63063310022,46680.03466049023,4434,46680.03466049023,46680.03466049023,0.08058887110221533,57.8397478507066
1996-07-07,47202.17558604126,48207.55310432033,46411.95921427367,47105.73873145632,1571,47105.738731456324,47105.7387314563,0.09936577093539829,41.122704742300165
1996-07-08,47780.79828112605,49336.14881841523,45654.963489044014,45821.57800679,1041,45821.578006790005,45821.578006790005,0.05001037025013461,32.274697602540215
1996-07-09,45140.521143843325,45883.06287563921,43015.179762909596,43266.75820321859,1604,43266.75820321858,43266.758203218604,0.03854125649991205,64.75728979929158
1996-07-10,43355.83997295928,44003.73919477211,42833.38775123839,43884.52727054665,3788,43884.52727054665,43884.52727054665,0.03971599865871576,31.009119393455844
1996-07-11,44737.26086313542,46692.12824877526,42517.90251767928,44244.71109375177,2237,44244.71109375177,44244.71109375176,0.04375783118745912,40.49205593400773
1996-07-12,44670.41878185427,46414.47582938673,43769.903392138105,45719.03365391539,2344,45719.03365391539,45719.03365391539,0.03526686659494503,38.78186140983686
1996-07-13,46445.308019660886,48726.0173465304,44152.704710828846,48027.73402756684,4421,48027.73402756685,48027.73402756684,0.041915862116621634,30.00747901357183
1996-07-14,48577.90032574628,49295.03043726844,47698.695656059426,48787.11023396938,3945,48787.11023396939,48787.11023396937,0.09912202555892738,48.601031111282566
1996-07-15,49133.85979299592,50534.77054805346,47990.60769678255,49216.20474795345,1320,49216.20474795345,49216.20474795345,0.011609981097583244,52.071386574973815
1996-07-16,49440.231115977775,50469.875089908026,47040.62492254373,47614.24845247836,1019,47614.248452478365,47614.24845247835,0.06759841713196384,56.37874394302021
1996-07-17,47914.967412633196,49190.37063531439,45913.24245590792,47618.354564677844,1675,47618.35456467785,47618.35456467786,0.03531369921742317,47.603836883767215
1996-07-18,48167.667742210026,50123.291791635,45989.80810587627,49600.02061263315,2523,49600.02061263315,49600.02061263313,0.07654528412420386,44.92515608933907
1996-07-19,49971.65614659151,50922.369380569304,48669.12181760827,50370.84926329816,1286,50370.84926329816,50370.84926329814,0.07021495108283983,67.38134789810982
1996-07-20,50139.13857599315,52190.61192803819,49179.39894552325,51549.427497078505,1616,51549.4274970785,51549.4274970785,0.09517524328493608,30.963004140936118
1996-07-21,51022.12881684331,51998.04793865245,49133.37170310499,49818.90863282781,2965,49818.90863282781,49818.908632827835,0.0874605420181518,54.00800038009163
1996-07-22,50359.97478541798,52166.3556008586,48100.88507666344,52028.33060845892,1928,52028.33060845891,52028.33060845893,0.07389219022877105,31.987292505524778
1996-07-23,51941.52580937619,54104.89697408512,51162.71063696339,51938.07674912386,2412,51938.07674912386,51938.07674912386,0.03762475770776746,59.70794147107856
1996-07-24,51104.96264290708,53145.10790139863,49566.69098453991,50560.46074876199,1550,50560.460748761994,50560.46074876197,0.08216173901537571,67.07074273546385
1996-07-25,51271.73782812533,52545.42943374029,50381.9173824528,51225.03988917096,2922,51225.03988917096,51225.03988917098,0.016006886644544752,55.6531047864478
1996-07-26,51620.48564359953,53367.04723527978,49507.04755776339,52318.42743818215,2896,52318.42743818216,52318.42743818214,0.027870816448962034,56.164633763495345
1996-07-27,52634.55716433439,53812.57034406324,52079.528269664144,52168.64805548681,2246,52168.6480554868,52168.64805548682,0.08966792619021856,66.1538856197567
1996-07-28,52445.60980607639,54625.3488510599,50619.13879035193,51374.30964153368,1525,51374.309641533684,51374.30964153369,0.06930158392582328,32.72287019731374
1996-07-29,51959.253787206326,54167.275404775544,49947.08468463587,52898.77094202765,4729,52898.770942027666,52898.77094202766,0.02096466641412381,57.381993526431394
1996-07-30,53679.31304125868,54555.42169843846,52737.10547211041,53955.65568251431,1200,53955.65568251431,53955.655682514334,0.07913440239984781,63.10397144441033
1996-07-31,53769.50680148768,55214.6265358212,52411.095114881355,54639.3484302106,4017,54639.3484302106,54639.34843021058,0.06387041397687256,45.440126151421104
1996-08-01,55330.546984367116,57930.74424494213,54446.649162674825,57139.128509542825,3184,57139.12850954283,57139.12850954284,0.03682254172061098,31.9616199492927
1996-08-02,58204.52914360031,60404.71930743515,57086.67496991523,57374.5152946884,4613,57374.5152946884,57374.515294688375,0.06106943287680354,33.79124187293699
1996-08-03,56511.53861341852,58229.74270041446,55871.206981624026,56485.64597882159,1195,56485.64597882157,56485.6459788216,0.0615112130818774,58.17867068792958
1996-08-04,55579.25190599258,57232.62199175885,53708.241551740684,57213.192180359125,2655,57213.19218035914,57213.19218035911,0.07938947891614741,64.9528387448955
1996-08-05,56991.80053854576,57966.20334511406,54329.86975024875,54672.29228238653,4598,54672.29228238652,54672.292282386516,0.07368893479661666,58.27113200222136
1996-08-06,54339.09381947141,56394.75383683775,52181.19518489768,55052.76046951271,1467,55052.760469512716,55052.760469512716,0.08210259846718458,42.344925880984796
1996-08-07,55636.39980497062,58041.80854923847,54975.88811230499,55951.817443695356,3585,55951.81744369537,55951.81744369536,0.07235025760359962,65.50094711868616
1996-08-08,56840.608059670056,58635.63318305045,56009.32033310784,57199.68822882104,2915,57199.68822882104,57199.68822882106,0.07858345406650417,45.9684248783572
1996-08-09,57053.4731835294,59857.77530184745,55560.73756786589,59339.21177042982,4160,59339.211770429814,59339.21177042981,0.042582483547381006,35.26343273622621
1996-08-10,59903.58859795194,62645.12277746374,58121.12616116803,58370.968143226404,1549,58370.968143226404,58370.96814322639,0.08988452978673452,33.295766989462706
1996-08-11,57813.31495121905,59456.14008922971,56804.02693313582,57795.51911914912,1503,57795.519119149125,57795.5191191491,0.04554504707820485,65.61397437806431
1996-08-12,57430.31029945577,58615.79394755685,55894.22646569157,56488.50639164147,1264,56488.506391641466,56488.506391641466,0.0719282020071416,49.002770976546806
1996-08-13,55839.501931737694,57018.19325164457,53210.131682931366,54843.37779010054,2988,54843.37779010053,54843.37779010056,0.04832603681638123,60.77640802695939
1996-08-14,55510.89585382044,56461.61222697511,53076.180378602854,55180.63281463879,4023,55180.63281463879,55180.63281463879,0.027366807924308276,63.72626777161534
1996-08-15,54367.471259166676,56476.84335921163,51719.19785746107,54241.866943792535,2405,54241.86694379254,54241.86694379252,0.016632471471051034,69.45718244800545
1996-08-16,53563.86545976967,55416.42807262329,52866.59228619626,54538.530383618396,3483,54538.53038361839,54538.53038361838,0.062905054897339,44.484783771716096
1996-08-17,54748.290996762466,56638.726062009795,53018.81881633769,53842.80687163564,2549,53842.80687163565,53842.806871635636,0.022576380873158317,55.045619827439175
1996-08-18,53621.77447038456,54590.75020154982,52975.65053703517,53330.48240296288,1071,53330.48240296287,53330.48240296288,0.03623222559142895,31.504468754064447
1996-08-19,53795.266083863404,56016.87166093812,52642.065082886984,55778.347992348434,3155,55778.347992348434,55778.34799234845,0.013860628983450552,60.58057010244887
1996-08-20,56702.18824694766,57805.100447101075,54788.482226073495,56653.29440344534,3611,56653.29440344533,56653.29440344536,0.054122041839112164,52.037640280224124
1996-08-21,55722.558290346766,57864.91701811756,53752.84887813482,56711.90127042439,4701,56711.90127042438,56711.9012704244,0.06293593588377511,43.66802656481335
1996-08-22,57239.18145829412,58633.98563496839,56371.637514358496,58162.95762681852,4061,58162.95762681851,58162.95762681851,0.0739503598823992,32.56838625342081
1996-08-23,58133.24516042673,60259.5760623752,56095.50388489198,59205.58893554925,4339,59205.58893554925,59205.588935549225,0.022129779226391148,57.13230699660059
1996-08-24,59055.50890548493,59857.93800494277,57959.589600943465,58821.06475317718,3092,58821.064753177176,58821.064753177176,0.05622926026205753,66.72836961729894
1996-08-25,59715.656909553865,61800.66571913256,59022.49797766098,60927.60679828986,4838,60927.60679828986,60927.606798289846,0.06551562805843297,48.32062975167224
1996-08-26,60047.700832621085,61950.64801064916,58322.09087057383,60850.575529764035,2579,60850.57552976404,60850.57552976402,0.035734341944261915,58.70946009635965
1996-08-27,59903.14507816776,61296.14109245521,58219.629969563546,58472.41613694224,2490,58472.416136942236,58472.41613694226,0.04488866453125452,54.028532342333605
1996-08-28,59445.49356655491,60709.01743794791,58241.3330836696,58798.85407139979,3260,58798.854071399786,58798.854071399815,0.012485485093685604,55.95515628437295
1996-08-29,58535.68231050097,61177.639203089806,56105.82627676709,59144.028059028235,1203,59144.02805902822,59144.02805902825,0.052993727800189155,58.78644375570492
1996-08-30,59046.98446961863,60431.955282989096,56797.055488057034,58213.29073086497,3198,58213.29073086497,58213.29073086497,0.06894782626155802,63.00859372612567
1996-08-31,57647.38571294894,59061.389673594465,56859.14329359308,58522.45642345016,1213,58522.45642345015,58522.45642345018,0.09775277487395181,30.15148292108554
1996-09-01,58634.10720363716,59751.221490324184,56959.621679392534,59490.84193534615,3240,59490.84193534614,59490.84193534615,0.05037986286734651,69.91861120701128
1996-09-02,58319.7998001514,58920.67547495613,56609.28442257696,56906.53915224531,2886,56906.539152245314,56906.5391522453,0.01066743461965517,41.73291556803945
1996-09-03,56454.59233925649,57289.79507526958,54453.84579368092,54478.701704852174,2575,54478.701704852174,54478.701704852196,0.0550820239361082,40.213127282684624
1996-09-04,54875.43283521458,55548.17766410117,54113.47865016941,55440.36482849489,3242,55440.364828494894,55440.36482849487,0.024041956451344906,45.407719394955436
1996-09-05,54532.97211130498,55479.559881491215,52077.672845045876,52839.08702987592,1584,52839.08702987591,52839.087029875926,0.02380758552876695,38.69677288530243
1996-09-06,53000.812696320645,55247.50380211976,52066.03071279653,54082.07511014987,3056,54082.07511014987,54082.07511014985,0.08435278898386392,32.875599524883256
1996-09-07,53936.19290537002,56180.79593590003,53149.37379713413,53571.07269597483,1352,53571.072695974835,53571.072695974806,0.06187463145826731,37.10581401233131
1996-09-08,53018.70309931629,53986.53415083706,51828.380570443,53195.47409944354,4143,53195.474099443534,53195.47409944354,0.04724080150039762,54.90897546623857
1996-09-09,53501.82094370728,54209.27482826345,51845.13472394519,52586.05886602265,4864,52586.058866022635,52586.05886602264,0.04419826258546907,60.90482360659625
1996-09-10,52453.89817263536,54344.43268850376,50290.25503841468,52995.11955169016,1422,52995.119551690164,52995.11955169014,0.04757308950509014,32.885190261682006
1996-09-11,52066.10901212807,53535.341731105844,50756.23507533125,51828.97762632816,3049,51828.97762632817,51828.97762632815,0.02012053874511406,33.224099838984166
1996-09-12,51837.18097703418,54034.43189804931,49789.73558022507,50505.7581028196,4787,50505.75810281961,50505.758102819585,0.011770527232009706,66.14045653400572
1996-09-13,51436.396098611855,53286.97867326541,50811.62414398003,52639.258282056675,3660,52639.25828205667,52639.2582820567,0.03798636719944614,49.586716065202864
1996-09-14,51646.73464782008,53625.079095074245,51053.85916307184,52752.8478240921,4701,52752.847824092096,52752.84782409209,0.019358363507591934,44.6826255506435
1996-09-15,52477.60988370375,53441.25507639265,51634.73162055363,53183.580694264936,1473,53183.58069426495,53183.58069426494,0.08689724764930075,48.634768297343356
1996-09-16,53503.707513966285,54479.6845875202,52319.72518130159,53404.8427739374,2954,53404.842773937395,53404.8427739374,0.0641650921941547,57.62242286870911
1996-09-17,54218.39138885378,56547.07571341464,53655.06537427179,56078.32925362715,4139,56078.329253627155,56078.329253627155,0.05600755784722528,61.78721894071039
1996-09-18,56294.501645225675,58128.72966330783,54522.328043922644,54828.69741098862,3771,54828.69741098862,54828.69741098862,0.05059413836791495,49.61974281970048
1996-09-19,55257.15797147615,57519.278651502325,54165.00313812365,54515.57264814061,4566,54515.57264814061,54515.57264814061,0.07833379209971295,43.36880856043415
1996-09-20,54829.78428905323,55546.537358921516,52528.11201673794,54510.35073759737,4649,54510.35073759738,54510.35073759736,0.03309153654605751,47.333224612246646
1996-09-21,54550.36844980999,56211.14969255651,53947.36272898975,55817.815117241946,2851,55817.81511724194,55817.81511724197,0.051451606997707934,67.82242227266201
1996-09-22,54850.43190750403,56999.40078982901,52828.622092442776,56119.26016118398,2073,56119.26016118399,56119.260161183985,0.04140900394964357,59.87915164892572
1996-09-23,55386.377979667785,57987.75510181213,53805.9317099674,57909.419433368836,3616,57909.419433368836,57909.419433368836,0.05415977913033024,34.77484171881065
1996-09-24,56948.06326603189,58160.78434905987,54884.04339306635,56892.15111937195,1243,56892.15111937194,56892.15111937194,0.05182367383919824,42.73395824255407
1996-09-25,57232.54134706248,58115.054041178184,54371.016779514015,57908.527201842255,1292,57908.52720184227,57908.52720184226,0.09979110596790558,58.01584007246211
1996-09-26,57070.07555935796,59869.89335570702,54477.298654141705,59699.20127432969,3340,59699.20127432969,59699.20127432971,0.017837042301486288,39.32034934034368
1996-09-27,59843.69661936743,62742.254374143384,56963.47190605152,57033.1759943391,3150,57033.1759943391,57033.175994339115,0.057817361732409166,50.80349692242393
1996-09-28,57364.08445607644,60008.791963646436,54568.2904705338,55770.627628849536,1173,55770.627628849536,55770.62762884955,0.09403766814167532,68.99879382876125
1996-09-29,54931.82238608928,55638.41619508157,53662.26715505022,54844.7925148896,3685,54844.79251488961,54844.79251488958,0.05009456360436427,58.0439498451251
1996-09-30,55657.58177835153,56440.05417333907,53387.120242518045,55378.397218483944,3380,55378.39721848395,55378.39721848395,0.09634845929210271,52.87260980530257
1996-10-01,54356.294724537365,56717.04709589492,52779.37777036237,53820.30025916959,2998,53820.30025916959,53820.300259169606,0.04934981456128283,64.33219928610083
1996-10-02,54625.27407840335,56173.149183517446,53938.017346605615,54196.52230193419,1826,54196.52230193419,54196.52230193419,0.07267103200972158,69.59192099424516
1996-10-03,54831.325374810105,57484.07779333698,52398.13666052826,52691.91344200878,4599,52691.91344200878,52691.91344200876,0.08794389559453178,66.93090409162248
1996-10-04,53703.81594701678,54394.67488656891,52665.67768583815,52885.611242372026,1837,52885.611242372026,52885.61124237204,0.026642759624406882,42.893519937969344
1996-10-05,52049.2888343881,54104.55564036213,50881.436451612,51873.82666190744,4045,51873.826661907435,51873.826661907435,0.02532525944738783,57.542308442637875
1996-10-06,51919.41469243968,54288.70545155981,50011.06435874662,52690.363946508434,4625,52690.363946508434,52690.36394650842,0.08594701889873374,59.76097465950826
1996-10-07,51854.91471202277,54309.731047352005,49521.7708989565,54098.35256993037,4507,54098.35256993037,54098.35256993035,0.0459221792752914,63.270554510042594
